Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,Taxon_Code,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat,Previously_Obs,Month,Year_from_Date,Start_Hour
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,2018-05-23,1900-01-01 09:25:50,1900-01-01 09:35:50,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,27.5,62.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest,Undetermined,5,2018,9
ANTI,NA,ANTI 1,ANTI-0052,Forest,2018,2018-05-23,1900-01-01 09:25:50,1900-01-01 09:35:50,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,False,Male,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,27.5,62.9000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,Forest,Undetermined,5,2018,9
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-05-23,1900-01-01 10:00:50,1900-01-01 10:10:50,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296.0,CEDW,False,False,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest,Undetermined,5,2018,10
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-05-23,1900-01-01 10:00:50,1900-01-01 10:10:50,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest,Undetermined,5,2018,10
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-05-23,1900-01-01 10:00:50,1900-01-01 10:10:50,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Unknown,Carolina Chickadee,Poecile carolinensis,554383.0,265876.0,CACH,False,True,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest,Undetermined,5,2018,10
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-05-23,1900-01-01 10:00:50,1900-01-01 10:10:50,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest,Undetermined,5,2018,10
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-05-23,1900-01-01 10:00:50,1900-01-01 10:10:50,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest,Undetermined,5,2018,10
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-05-23,1900-01-01 10:00:50,1900-01-01 10:10:50,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest,Undetermined,5,2018,10
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-05-23,1900-01-01 10:00:50,1900-01-01 10:10:50,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587.0,REVI,False,False,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest,Undetermined,5,2018,10
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-05-23,1900-01-01 10:00:50,1900-01-01 10:10:50,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,Eastern Bluebird,Sialia sialis,179801.0,87184.0,EABL,False,False,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest,Undetermined,5,2018,10
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-05-23,1900-01-01 10:00:50,1900-01-01 10:10:50,Elizabeth Oswald,1,5 - 7.5 min,Calling,50 - 100 Meters,False,Unknown,Unidentified Chickadee,Poecile,553526.0,263793.0,UNCH,False,False,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest,Undetermined,5,2018,10
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,False,Unknown,American Goldfinch,Spinus tristis,179236.0,95300.0,AMGO,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,5 - 7.5 min,Calling,50 - 100 Meters,False,Unknown,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846.0,EAWP,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,False,Unknown,Hairy Woodpecker,Picoides villosus,178262.0,85739.0,HAWO,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,7.5 - 10 min,Calling,50 - 100 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587.0,REVI,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Yellow-throated Vireo,Vireo flavifrons,179009.0,93573.0,YTVI,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846.0,EAWP,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,Undetermined,5,2018,8
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Song Sparrow,Melospiza melodia,179492.0,85643.0,SOSP,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,Undetermined,5,2018,8
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,7.5 - 10 min,Calling,<= 50 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,Undetermined,5,2018,8
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,Undetermined,5,2018,8
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Mourning Dove,Zenaida macroura,177125.0,82737.0,MODO,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,Undetermined,5,2018,8
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,Undetermined,5,2018,8
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,Undetermined,5,2018,8
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Field Sparrow,Spizella pusilla,179443.0,84790.0,FISP,False,True,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,Undetermined,5,2018,8
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,Undetermined,5,2018,8
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876.0,CACH,False,True,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,Undetermined,5,2018,8
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215.0,BHCO,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,Undetermined,5,2018,8
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,Undetermined,5,2018,8
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,5 - 7.5 min,Visualization,Not recorded,True,Unknown,Barn Swallow,Hirundo rustica,178448.0,87409.0,BARS,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,Undetermined,5,2018,8
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,American Goldfinch,Spinus tristis,179236.0,95300.0,AMGO,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,Undetermined,5,2018,8
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest,Undetermined,5,2018,8
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Unknown,American Goldfinch,Spinus tristis,179236.0,95300.0,AMGO,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038.0,BGGN,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957.0,ETTI,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,5 - 7.5 min,Calling,50 - 100 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,False,Unknown,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833.0,PIWO,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,American Crow,Corvus brachyrhynchos,179731.0,87106.0,AMCR,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest,Undetermined,5,2018,7
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,1900-01-01 09:52:50,1900-01-01 10:02:50,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,Undetermined,5,2018,9
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,1900-01-01 09:52:50,1900-01-01 10:02:50,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833.0,PIWO,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,Undetermined,5,2018,9
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,1900-01-01 09:52:50,1900-01-01 10:02:50,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,False,Unknown,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833.0,PIWO,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,Undetermined,5,2018,9
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,1900-01-01 09:52:50,1900-01-01 10:02:50,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest,Undetermined,5,2018,9
