Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,Taxon_Code,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-05-23,1900-01-01 10:00:50,1900-01-01 10:10:50,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-05-23,1900-01-01 10:00:50,1900-01-01 10:10:50,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-05-23,1900-01-01 10:00:50,1900-01-01 10:10:50,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-05-23,1900-01-01 10:00:50,1900-01-01 10:10:50,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-05-23,1900-01-01 10:00:50,1900-01-01 10:10:50,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,Eastern Bluebird,Sialia sialis,179801.0,87184,EABL,False,False,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0072,Forest,2018,2018-05-23,1900-01-01 10:00:50,1900-01-01 10:10:50,Elizabeth Oswald,1,5 - 7.5 min,Calling,50 - 100 Meters,False,Unknown,Unidentified Chickadee,Poecile,553526.0,263793,UNCH,False,False,26.1000003814697,61.2000007629395,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,False,Unknown,American Goldfinch,Spinus tristis,179236.0,95300,AMGO,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,5 - 7.5 min,Calling,50 - 100 Meters,False,Unknown,Brown-headed Cowbird,Molothrus ater,179112.0,94215,BHCO,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,False,Unknown,Hairy Woodpecker,Picoides villosus,178262.0,85739,HAWO,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257,INBU,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,7.5 - 10 min,Calling,50 - 100 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Yellow-throated Vireo,Vireo flavifrons,179009.0,93573,YTVI,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 1,ANTI-0092,Forest,2018,2018-05-24,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,14.0,87.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Song Sparrow,Melospiza melodia,179492.0,85643,SOSP,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,7.5 - 10 min,Calling,<= 50 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Mourning Dove,Zenaida macroura,177125.0,82737,MODO,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257,INBU,False,True,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867,GRSP,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Field Sparrow,Spizella pusilla,179443.0,84790,FISP,False,True,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781,CHSP,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215,BHCO,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,5 - 7.5 min,Visualization,Not recorded,True,Unknown,Barn Swallow,Hirundo rustica,178448.0,87409,BARS,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,American Goldfinch,Spinus tristis,179236.0,95300,AMGO,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0190,Forest,2018,2018-05-24,1900-01-01 08:33:50,1900-01-01 08:43:50,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781,CHSP,False,False,27.2999992370605,52.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Unknown,American Goldfinch,Spinus tristis,179236.0,95300,AMGO,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781,CHSP,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,5 - 7.5 min,Calling,50 - 100 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,False,Unknown,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833,PIWO,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0194,Forest,2018,2018-05-24,1900-01-01 07:21:50,1900-01-01 07:31:50,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,American Crow,Corvus brachyrhynchos,179731.0,87106,AMCR,False,False,23.7999992370605,57.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,1900-01-01 09:52:50,1900-01-01 10:02:50,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257,INBU,False,True,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,1900-01-01 09:52:50,1900-01-01 10:02:50,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833,PIWO,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,1900-01-01 09:52:50,1900-01-01 10:02:50,Brian Swimelar,1,0-2.5 min,Visualization,<= 50 Meters,False,Unknown,Pileated Woodpecker,Dryocopus pileatus,178166.0,84833,PIWO,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,1900-01-01 09:52:50,1900-01-01 10:02:50,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,1900-01-01 09:52:50,1900-01-01 10:02:50,Brian Swimelar,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,1900-01-01 09:52:50,1900-01-01 10:02:50,Brian Swimelar,1,2.5 - 5 min,Calling,50 - 100 Meters,False,Unknown,Eastern Towhee,Pipilo erythrophthalmus,179276.0,83803,EATO,False,True,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,1900-01-01 09:52:50,1900-01-01 10:02:50,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0200,Forest,2018,2018-05-24,1900-01-01 09:52:50,1900-01-01 10:02:50,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,26.2000007629395,68.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,1900-01-01 10:09:50,1900-01-01 10:19:50,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,1900-01-01 10:09:50,1900-01-01 10:19:50,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,True,Forest
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,1900-01-01 10:09:50,1900-01-01 10:19:50,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,1900-01-01 10:09:50,1900-01-01 10:19:50,Brian Swimelar,1,7.5 - 10 min,Calling,50 - 100 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
ANTI,NA,ANTI 2,ANTI-0206,Forest,2018,2018-05-24,1900-01-01 10:09:50,1900-01-01 10:19:50,Brian Swimelar,1,5 - 7.5 min,Calling,<= 50 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,26.5,68.5999984741211,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,False,Forest
